inchikey,smiles_canonical,smiles_original,cas,name,chembl_id,endpoint,value,value_units,value_log,value_class,species,species_taxonomy,test_type,exposure_route,exposure_duration_h,effect,source,source_ref,source_record_id,year_reported,aggregation_n,aggregation_method,aggregation_cv,quality_flags
UTBJLKDVQNCKAS-UHFFFAOYSA-N,Cn1cc(C(N)=O)c(C(F)(F)F)n1,CN1C=C(C(=N1)C(F)(F)F)C(=O)N,00361213-25-0,"(3RS,4RS;3RS,4SR)-3-chloro-4-chloromethyl-1-(alpha,alpha,alpha-trifluoro-m-tolyl)-2-pyrrolidone with ratio of (1RS,2RS)(trans)- and (1RS,2SR)(cis)-isomers not exactly 3:1",,bird_acute_oral_ld50,1126.277052949229,mg/kg bw,3.051645235778875,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1255,2010,2,geomean,0.8051726851467257,high_cv
OYNVHVAEOLJJPV-UHFFFAOYSA-N,CCC(C)(C)C(=O)OC1=C(c2cc(Cl)cc(Cl)c2)C(=O)OC12CCCCC2,O=C2OC1(C(OC(C(CC)(C)C)=O)=C2C3=CC(Cl)=CC(Cl)=C3)CCCCC1,003148477-71-8,Spirodiclofen,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1193,2009,1,single,,
GOLXNESZZPUPJE-UHFFFAOYSA-N,Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1,O=C(CC(C)(C)C)OC1=C(C3=C(C)C=C(C)C=C3C)C(OC21CCCC2)=O,003283594-90-1,Spiromesifen,,bird_acute_oral_ld50,1999.9999999999998,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1102,2007,2,geomean,0.0,
NWRSOYAGXTXEMK-NHRIVICHSA-N,CCCC/C=C\CCCCCCCCC/C=C/COC(C)=O,CCCC/C=C\CCCCCCCCC/C=C/COC(=O)C,00386252-74-6,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
SSGXHMNJZLXQIW-UHFFFAOYSA-N,CCC=CC=CCCCCCCO,CCC=CC=CCCCCCCO.CC(=O)O,00354364-63-5,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
LLRZUAWETKPZJO-SCFJQAPRSA-N,CC/C=C\C=C\CCCCCCOC(C)=O,CC/C=C\C=C\CCCCCCOC(=O)C,00354364-62-4,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0000000000005,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,2,geomean,0.0,
BXJHOKLLMOYSRQ-QOXWLJPHSA-N,CCCC/C=C\CC/C=C\CCCCCCOC(C)=O,CCCC/C=C\CC/C=C\CCCCCCOC(=O)C,00352207-99-5,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
ZZGJZGSVLNSDPG-FDTUMDBZSA-N,C/C=C/C/C=C\CCCCCCCCOC(C)=O,C/C=C/C/C=C\CCCCCCCCOC(=O)C,00331654-77-0,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
YJINQJFQLQIYHX-SNAWJCMRSA-N,CC/C=C/CCCCCCCCCCOC(C)=O,CC/C=C/CCCCCCCCCCOC(=O)C,00333189-72-9,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
BTKXLQSCEOHKTF-SREVYHEPSA-N,CCCC/C=C\CCCCCCCCCCOC(C)=O,CCCC/C=C\CCCCCCCCCCOC(=O)C,00334010-21-4,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
YJINQJFQLQIYHX-PLNGDYQASA-N,CC/C=C\CCCCCCCCCCOC(C)=O,CC/C=C\CCCCCCCCCCOC(=O)C,00320711-10-8,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
MFFQOUCMBNXSBK-SNAWJCMRSA-N,CC/C=C/CCCCCCCCOC(C)=O,CC/C=C/CCCCCCCCOC(=O)C,00316974-11-1,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
XXPBOEBNDHAAQH-SREVYHEPSA-N,CCCC/C=C\CCCCCCCCOC(C)=O,CCCC/C=C\CCCCCCCCOC(=O)C,00316725-53-4,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
VZWGRQBCURJOMT-UHFFFAOYSA-N,CCCCCCCCCCCCOC(C)=O,O=C(C)OCCCCCCCCCCCC,003112-66-3,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
VVJPJXKHBZNADP-QQIRETTESA-N,CCCC/C=C/CCCCCCCC/C=C/CCOC(C)=O,CCCC/C=C/CCCCCCCC/C=C/CCOC(=O)C,00357491-34-6,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
WWXVCCMNRBSSKV-LQZWXTFHSA-N,CCCCC/C=C\CCC/C=C/CCOC(C)=O,CCCCC/C=C\CCC/C=C/CCOC(=O)C,003163041-87-0,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
HWPJPNQEVWTZSJ-XBZOLNABSA-N,CC/C=C\C/C=C\CCC/C=C/CCOC(C)=O,CC/C=C\C/C=C\CCC/C=C/CCOC(=O)C,003163041-94-9,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
MUZGQHWTRUVFLG-SREVYHEPSA-N,CCCC/C=C\CCCCCCOC(C)=O,CCCC/C=C\CCCCCCOC(=O)C,00314959-86-5,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
VZGHIFSDFDWSOD-FPLPWBNLSA-N,CCCCC/C=C\CCCCCCCOC(C)=O,CCCCC/C=C\CCCCCCCOC(=O)C,,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
RFEQLTBBKNKGGJ-YTXTXJHMSA-N,CC/C=C/C=C/CCCCCCCCOC(C)=O,CC/C=C/C=C/CCCCCCCCOC(=O)C,00354664-98-1,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
VVJPJXKHBZNADP-DNNFRFAMSA-N,CCCC/C=C\CCCCCCCC/C=C\CCOC(C)=O,CCCC/C=C\CCCCCCCC/C=C\CCOC(=O)C,00353120-27-7,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
LSTDYDRCKUBPDI-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCOC(C)=O,CCCCCCCCCCCCCCCCOC(=O)C,003629-70-9,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
IOUUIFSIQMVYKP-UHFFFAOYSA-N,CCCCCCCCCCCCCCOC(C)=O,CCCCCCCCCCCCCCOC(=O)C,003638-59-5,Straight chain lepidopteran pheromone acetates,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
RHVMNRHQWXIJIS-WAYWQWQTSA-N,CCCC/C=C\CCCCCCCCCCO,CCCC/C=C\CCCCCCCCCCO,00356683-54-6,Straight chain lepidopteran pheromone alcohols,,bird_acute_oral_ld50,2050.0,mg/kg bw,3.311753861055754,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
HLZKNKRTKFSKGZ-UHFFFAOYSA-N,CCCCCCCCCCCCCCO,OCCCCCCCCCCCCCC,003112-72-1,Straight chain lepidopteran pheromone alcohols,,bird_acute_oral_ld50,2050.0,mg/kg bw,3.311753861055754,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
USXIHYYSGSBNAK-SREVYHEPSA-N,CCCCC/C=C\CCCCCCCO,CCCCC/C=C\CCCCCCCO,00364470-32-2,Straight chain lepidopteran pheromone alcohols,,bird_acute_oral_ld50,2050.0,mg/kg bw,3.311753861055754,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
GSAAJQNJNPBBSX-WAYWQWQTSA-N,CCCC/C=C\CCCCCCCCO,CCCC/C=C\CCCCCCCCO,00335153-15-2,Straight chain lepidopteran pheromone alcohols,,bird_acute_oral_ld50,2050.0,mg/kg bw,3.311753861055754,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
LQZZUXJYWNFBMV-UHFFFAOYSA-N,CCCCCCCCCCCCO,CCCCCCCCCCCCO,003112-53-8,Straight chain lepidopteran pheromone alcohols,,bird_acute_oral_ld50,2050.0,mg/kg bw,3.311753861055754,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
QIRGIHPYVVKWTO-WAYWQWQTSA-N,CCCC/C=C\CCCCCCCCCCCC=O,CCCC/C=C\CCCCCCCCCCCC=O,00358594-45-9,Straight chain lepidopteran pheromone aldehydes,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
AVHNDAZRNRAYTP-FPLPWBNLSA-N,CCCCCC/C=C\CCCCCC=O,CCCCCC/C=C\CCCCCC=O,00365128-96-3,Straight chain lepidopteran pheromone aldehydes,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
QFPVVMKZTVQDTL-FPLPWBNLSA-N,CCCCCC/C=C\CCCCCCCC=O,CCCCCC/C=C\CCCCCCCC=O,00356219-04-6,Straight chain lepidopteran pheromone aldehydes,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2438,2014,1,single,,
RBSXHDIPCIWOMG-UHFFFAOYSA-N,CCS(=O)(=O)c1nc2ccccn2c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,CCS(=O)(=O)C1=C(N2C=CC=CC2=N1)S(=O)(=O)NC(=O)NC3=NC(=CC(=N3)OC)OC,003141776-32-1,Sulfosulfuron,,bird_acute_oral_ld50,1742.1968889881528,mg/kg bw,3.2410972338916335,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2544,2014,2,geomean,0.3540445734087687,
YLQFVPNHUKREEW-UHFFFAOYSA-N,CC(c1ccc(C(F)(F)F)nc1)S(C)(=O)=NC(N)=O,CC(C1=CN=C(C=C1)C(F)(F)F)S(=NC(=O)N)(=O)C,,Sulfoxaflor metabolite (X11719474),,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2749,2014,1,single,,
JGVSFNXTWYOUFV-UHFFFAOYSA-N,CC(O)c1ccc(C(F)(F)F)nc1,CC(C1=CN=C(C=C1)C(F)(F)F)O,0031228631-54-6,Sulfoxaflor metabolite (X11721061),,bird_acute_oral_ld50,1038.0,mg/kg bw,3.016197353512439,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2749,2014,1,single,,
WEEGYLXZBRQIMU-UHFFFAOYSA-N,CC12CCC(CC1)C(C)(C)O2,CC1(C2CCC(O1)(CC2)C)C,003470-82-6,Tea tree oil preparation (Timorex),,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Coturnix japonica,Animalia;Chordata;Aves;Coturnix japonica,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1327,2012,1,single,,
YHQGMYUVUMAZJR-UHFFFAOYSA-N,CC1=CC=C(C(C)C)CC1,CC1=CC=C(CC1)C(C)C,00399-86-5,Tea tree oil preparation (Timorex),,bird_acute_oral_ld50,1749.2855684535907,mg/kg bw,3.2428607132407903,,Coturnix japonica,Animalia;Chordata;Aves;Coturnix japonica,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1327,2012,2,geomean,0.1882947236020835,
YKFLAYDHMOASIY-UHFFFAOYSA-N,CC1=CCC(C(C)C)=CC1,CC1=CCC(=CC1)C(C)C,00399-85-4,Tea tree oil preparation (Timorex),,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Coturnix japonica,Animalia;Chordata;Aves;Coturnix japonica,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1327,2012,1,single,,
WRYLYDPHFGVWKC-UHFFFAOYSA-N,CC1=CCC(O)(C(C)C)CC1,CC1=CCC(CC1)(C(C)C)O,003562-74-3,Tea tree oil preparation (Timorex),,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Coturnix japonica,Animalia;Chordata;Aves;Coturnix japonica,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1327,2012,1,single,,
PXMNMQRDXWABCY-UHFFFAOYSA-N,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,OC(C(C)(C)C)(CN2N=CN=C2)CCC1=CC=C(Cl)C=C1,003107534-96-3,Tebuconazole,,bird_acute_oral_ld50,1988.0000000000007,mg/kg bw,3.2984163800612945,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1142,2008,3,geomean,0.0,
QYPNKSZPJQQLRK-UHFFFAOYSA-N,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,O=C(N(C(C)(C)C)NC(C2=CC=C(CC)C=C2)=O)C1=CC(C)=CC(C)=C1,003112410-23-8,Tebufenozide,,bird_acute_oral_ld50,2149.9999999999995,mg/kg bw,3.3324384599156054,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1256,2010,2,geomean,0.0,
ZZYSLNWGKKDOML-UHFFFAOYSA-N,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,O=C(NCC2=CC=C(C(C)(C)C)C=C2)C1=C(Cl)C(CC)=NN1C,003119168-77-3,Tebufenpyrad,,bird_acute_oral_ld50,765.8137401101945,mg/kg bw,2.8841231541251533,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1158,2009,5,geomean,0.7394193066698409,high_cv
CJDWRQLODFKPEL-UHFFFAOYSA-N,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,O=C(NC(NC2=C(F)C(Cl)=C(F)C(Cl)=C2)=O)C1=C(F)C=CC=C1F,00383121-18-0,Teflubenzuron,,bird_acute_oral_ld50,2121.3203435596424,mg/kg bw,3.326606256887672,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1150,2009,2,geomean,0.0831890330807703,
ZFHGXWPMULPQSE-WTKPLQERSA-N,Cc1c(F)c(F)c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F,O=C(OCC2=C(F)C(F)=C(C)C(F)=C2F)C1C(C)(C)C1/C=C(Cl)/C(F)(F)F,00379538-32-2,Tefluthrin,,bird_acute_oral_ld50,633.5903812413513,mg/kg bw,2.801808575454049,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1230,2010,5,geomean,1.3430090604129559,high_cv
IUQAXCIUEPFPSF-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F,CS(=O)(=O)C1=C(C(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl)COCC(F)(F)F,003335104-84-2,Tembotrione,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,3607,2013,1,single,,
FZXISNSWEXTPMF-UHFFFAOYSA-N,CCNc1nc(Cl)nc(NC(C)(C)C)n1,CCNc1nc(Cl)nc(NC(C)(C)C)n1,0035915-41-3,Terbuthylazine,,bird_acute_oral_ld50,1572.2595205626833,mg/kg bw,3.196524233208389,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1279,2011,2,geomean,0.33388725638227584,
MMSLOZQEMPDGPI-UHFFFAOYSA-N,C=C(C)c1ccc(C)cc1,CC(=C)c1ccc(C)cc1,0031195-32-0,Terpenoid blend QRD 460,,bird_acute_oral_ld50,1530.0,mg/kg bw,3.184691430817599,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2558,2014,1,single,,
XMGQYMWWDOXHJM-JTQLQIEISA-N,C=C(C)[C@H]1CC=C(C)CC1,CC(=C)[C@@H]1CCC(=CC1)C,0035989-27-5,Terpenoid blend QRD 460,,bird_acute_oral_ld50,1530.0,mg/kg bw,3.184691430817599,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2558,2014,1,single,,
LQDARGUHUSPFNL-UHFFFAOYSA-N,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,003112281-77-3,Tetraconazole,,bird_acute_oral_ld50,90.83776672541634,mg/kg bw,1.9582664484148178,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1134,2008,4,geomean,0.4087048158501267,
WJCNZQLZVWNLKY-UHFFFAOYSA-N,c1ccc2[nH]c(-c3cscn3)nc2c1,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,003148-79-8,Thiabendazole,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2570,2014,1,single,,
XSKZXGDFSCCXQX-UHFFFAOYSA-N,COC(=O)c1csc(C)c1S(=O)(=O)NC(=O)n1nc(OC)n(C)c1=O,S(C1C(C(=O)OC([H])([H])[H])=C([H])SC=1C([H])([H])[H])(N([H])C(N1C(N(C([H])([H])[H])C(=N1)OC([H])([H])[H])=O)=O)(=O)=O,003317815-83-1,Thiencarbazone-methyl,,bird_acute_oral_ld50,1182.370500308596,mg/kg bw,3.0727535857048314,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2745,2013,2,geomean,0.6816939031668754,high_cv
AHTPATJNIAFOLR-UHFFFAOYSA-N,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC,00379277-27-3,Thifensulfuron-methyl,,bird_acute_oral_ld50,2510.0,mg/kg bw,3.399673721481038,,Anas platyrhynchos,Animalia;Chordata;Aves;Anas platyrhynchos,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2680,2015,1,single,,
XDOTVMNBCQVZKG-UHFFFAOYSA-N,CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,CC(=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC)SC,00359669-26-0,Thiodicarb,,bird_acute_oral_ld50,2023.0,mg/kg bw,3.3059958827708047,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1066,2006,1,single,,
QGHREAKMXXNCOA-UHFFFAOYSA-N,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,00323564-05-8,Thiophanate-methyl,,bird_acute_oral_ld50,4640.000000000001,mg/kg bw,3.6665179805548807,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,3025,2018,2,geomean,0.0,
KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,CN(C)C(=S)SSC(=S)N(C)C,003137-26-8,Thiram,,bird_acute_oral_ld50,930.0,mg/kg bw,2.9684829485539352,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,3606,2017,1,single,,
MGSRCZKZVOBKFT-UHFFFAOYSA-N,Cc1ccc(C(C)C)c(O)c1,CC1=CC(=C(C=C1)C(C)C)O,00389-83-8,Thymol formulation (Mevalone 3AEY),,bird_acute_oral_ld50,10000.0,mg/kg bw,4.0,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1347,2012,1,single,,
OBZIQQJJIKNWNO-UHFFFAOYSA-N,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,S=P(OC)(OC)OC1=C(Cl)C=C(C)C=C1Cl,00357018-04-9,Tolclofos-methyl,,bird_acute_oral_ld50,3436.9668594653804,mg/kg bw,3.536175344525731,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1370,2005,3,geomean,0.5030457266304654,high_cv
HYVWIQDYBVKITD-UHFFFAOYSA-N,Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,CC1=CC=C(C=C1)N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C,003731-27-1,Tolylfluanid,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1055,2005,1,single,,
