inchikey,smiles_canonical,smiles_original,cas,name,chembl_id,endpoint,value,value_units,value_log,value_class,species,species_taxonomy,test_type,exposure_route,exposure_duration_h,effect,source,source_ref,source_record_id,year_reported,aggregation_n,aggregation_method,aggregation_cv,quality_flags
XZZNDPSIHUTMOC-UHFFFAOYSA-N,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,115-86-6,,,fish_acute_lc50,1.0259492552854257,mg/L,-5.5021860225567005,,Danio rerio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;Danio rerio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2645006,2022,169,geomean,4.666457080891882,"extreme_variance,high_cv"
VSVAQRUUFVBBFS-UHFFFAOYSA-N,O=c1c(C2CC(c3ccc(-c4ccc(Br)cc4)cc3)Cc3ccccc32)c(O)sc2ccccc12,OC1=C(C2CC(Cc3ccccc23)c4ccc(cc4)c5ccc(Br)cc5)C(=O)c6ccccc6S1,104653-34-1,,,fish_acute_lc50,0.0618465843842649,mg/L,-6.939515159533813,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2112398,2013,6,geomean,0.2693740118805895,
SPPWGCYEYAMHDT-UHFFFAOYSA-N,CC(C)c1ccc(C(C)C)cc1,CC(C)c1ccc(cc1)C(C)C,100-18-5,"1,4-Diisopropylbenzene",,fish_acute_lc50,0.6395488356748675,mg/L,-5.404018734334873,,Oryzias latipes,,in_vivo,aquatic,96.0,mortality,EPA Williams Ensemble,Williams et al. (2017),2369657,2000,3,geomean,0.7653613104479218,high_cv
YFTHZRPMJXBUME-UHFFFAOYSA-N,CCCN(CCC)CCC,CCCN(CCC)CCC,102-69-2,,,fish_acute_lc50,50.9,mg/L,-3.449126354668627,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102737,2022,9,single,,
VVJKKWFAADXIJK-UHFFFAOYSA-N,C=CCN,NCC=C,107-11-9,,,fish_acute_lc50,22.1,mg/L,-3.4119231233633722,,Danio rerio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;Danio rerio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,95611,2022,24,single,,
REEQLXCGVXDJSQ-UHFFFAOYSA-N,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,OC(=O)COc1nc(Cl)c(Cl)cc1Cl,55335-06-3,,,fish_acute_lc50,74.1978435834378,mg/L,-3.5360222961310215,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2114667,2013,36,geomean,0.5396351149881609,high_cv
ORFPWVRKFLOQHK-UHFFFAOYSA-N,CC(C)c1nn(C(=O)NC(C)(C)C)c(=O)n1N,CC(C)C1=NN(C(=O)NC(C)(C)C)C(=O)N1N,129909-90-6,,,fish_acute_lc50,124.38408258294145,mg/L,-3.2875294372406993,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2101079,2013,13,geomean,0.04602302071202115,
SODPIMGUZLOIPE-UHFFFAOYSA-N,O=C(O)COc1ccc(Cl)cc1,OCCNCCO.OC(=O)COc1ccc(Cl)cc1,53404-23-2,,,fish_acute_lc50,180.0,mg/L,-3.0142599860451935,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2106841,2013,3,single,,
JECYUBVRTQDVAT-UHFFFAOYSA-N,CC(=O)c1ccccc1O,CC(=O)c1ccccc1O,118-93-4,,,fish_acute_lc50,115.0,mg/L,-3.0730084610527633,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2102101,2013,3,single,,
FYAMXEPQQLNQDM-UHFFFAOYSA-N,O=P(N1CC1)(N1CC1)N1CC1,O=[P](N1CC1)(N2CC2)N3CC3,545-55-1,,,fish_acute_lc50,100.0,mg/L,-3.2382263070698554,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,607700,2012,3,single,,
AWZOLILCOUMRDG-UHFFFAOYSA-N,CCOP(=O)(Sc1ccccc1)Sc1ccccc1,CCO[P](=O)(Sc1ccccc1)Sc2ccccc2,17109-49-8,Edifenphos,,fish_acute_lc50,2.4671319353414654,mg/L,-5.099204492981772,,Anguilla japonica,,in_vivo,aquatic,96.0,mortality,EPA Williams Ensemble,Williams et al. (2017),2341226,1988,6,geomean,0.43380430634724215,
XNLICIUVMPYHGG-UHFFFAOYSA-N,CCCC(C)=O,CCCC(C)=O,107-87-9,,,fish_acute_lc50,1240.0,mg/L,-1.8414460872551108,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102687,2022,4,single,,
OUBMGJOQLXMSNT-UHFFFAOYSA-N,CC(C)Nc1ccc(Nc2ccccc2)cc1,CC(C)Nc1ccc(Nc2ccccc2)cc1,101-72-4,,,fish_acute_lc50,1.2,mg/L,-5.27520958211421,,Danio rerio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;Danio rerio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2794685,2025,11,single,,
PNVJTZOFSHSLTO-UHFFFAOYSA-N,COP(=S)(OC)Oc1ccc(SC)c(C)c1,CO[P](=S)(OC)Oc1ccc(SC)c(C)c1,55-38-9,,,fish_acute_lc50,1.6317539419729004,mg/L,-5.231421404349929,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,39737,2010,220,geomean,0.5486083640929819,high_cv
IYXGSMUGOJNHAZ-UHFFFAOYSA-N,CCOC(=O)CC(=O)OCC,CCOC(=O)CC(=O)OCC,105-53-3,,,fish_acute_lc50,14.31254613370436,mg/L,-4.048602701027662,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2794547,2025,27,geomean,0.16083620399785953,
RDOXTESZEPMUJZ-UHFFFAOYSA-N,COc1ccccc1,COc1ccccc1,100-66-3,,,fish_acute_lc50,1.0,mg/L,-5.0336549753441115,,Danio rerio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;Danio rerio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,95474,2022,8,single,,
DQRKTVIJNCVZAX-UHFFFAOYSA-N,c1cc(CCc2ccncc2)ccn1,C(Cc1ccncc1)c2ccncc2,4916-57-8,,,fish_acute_lc50,151.0,mg/L,-3.0860769553493648,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102707,2022,2,single,,
PEDCQBHIVMGVHV-UHFFFAOYSA-N,OCC(O)CO,OCC(O)CO,56-81-5,Glycerol,,fish_acute_lc50,41949.26715054471,mg/L,-0.341286883973747,,Oncorhynchus mykiss,,in_vivo,aquatic,96.0,mortality,EPA Williams Ensemble,Williams et al. (2017),2332320,1986,10,geomean,1.0126884038699182,high_cv
CWFOCCVIPCEQCK-UHFFFAOYSA-N,CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,CCOCn1c(c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,122453-73-0,,,fish_acute_lc50,0.009289994617867118,mg/L,-7.64047798441686,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2112746,2013,30,geomean,0.3089878371571467,
ISRUGXGCCGIOQO-UHFFFAOYSA-N,CNC(=O)Oc1ccccc1OC(C)C,CNC(=O)Oc1ccccc1OC(C)C,114-26-1,,,fish_acute_lc50,10.124498750735048,mg/L,-4.314991287968132,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,792639,2011,131,geomean,1.946583749511296,"extreme_variance,high_cv"
BJQHLKABXJIVAM-UHFFFAOYSA-N,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,117-81-7,,,fish_acute_lc50,2.1241936546436584,mg/L,-5.2641788615767755,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2502364,2023,165,geomean,2.5168313302059393,"extreme_variance,high_cv"
IAJBQAYHSQIQRE-UHFFFAOYSA-N,COc1cc(OC)c(OC)cc1C=O,COc1cc(OC)c(C=O)cc1OC,4460-86-0,,,fish_acute_lc50,49.5,mg/L,-3.597813832706165,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102423,2022,2,single,,
BULHJTXRZFEUDQ-UHFFFAOYSA-N,CC(C)(Cl)OC(C)(C)Cl,CC(C)(Cl)OC(C)(C)Cl,39638-32-9,bis(2-Chloroisopropyl)ether,,fish_acute_lc50,76.1202573688665,mg/L,-3.349016418960343,,Danio rerio,,in_vivo,aquatic,96.0,mortality,EPA Williams Ensemble,Williams et al. (2017),2320657,1985,17,geomean,0.28549170998500767,
ZPQOPVIELGIULI-UHFFFAOYSA-N,Clc1cccc(Cl)c1,Clc1cccc(Cl)c1,541-73-1,,,fish_acute_lc50,12.270093196330903,mg/L,-4.07541278772742,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2720205,2025,34,geomean,1.8627972384364295,high_cv
NPWMZOGDXOFZIN-UHFFFAOYSA-N,CCSc1nc(NC(C)C)nc(NC(C)C)n1,CCSc1nc(NC(C)C)nc(NC(C)C)n1,4147-51-7,,,fish_acute_lc50,2.7578796202880214,mg/L,-4.96622327416326,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2116079,2013,6,geomean,0.17804847008294353,
ZMZDMBWJUHKJPS-UHFFFAOYSA-N,N#CS,[Cu+].[S-]C#N,1111-67-7,,,fish_acute_lc50,4.232892849135685,mg/L,-4.144089362314006,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2103085,2013,52,geomean,1.181358412325057,high_cv
DQJCHOQLCLEDLL-UHFFFAOYSA-N,Cc1cccc2sc3nncn3c12,Cc1cccc2sc3nncn3c12,41814-78-2,,,fish_acute_lc50,3.965036953412911,mg/L,-4.6782974365763454,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2109360,2013,12,geomean,1.1261028195093379,high_cv
QAYICIQNSGETAS-UHFFFAOYSA-N,CN1CSC(=S)N(C)C1,CN1CSC(=S)N(C)C1,533-74-4,,,fish_acute_lc50,1.1037884624313845,mg/L,-5.166705669350176,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2113209,2013,41,geomean,1.6062604549057444,"extreme_variance,high_cv"
XPPKVPWEQAFLFU-UHFFFAOYSA-N,O=P(O)(O)OP(=O)(O)O,[Na+].[Na+].[Na+].[Na+].[O-][P]([O-])(=O)O[P]([O-])([O-])=O,10042-91-8,,,fish_acute_lc50,840.0,mg/L,-2.326002173066693,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,31713,2019,1,single,,
ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,CC(C)OC(C)C,CC(C)OC(C)C,108-20-3,,,fish_acute_lc50,820.8864892539357,mg/L,-2.0947616265781663,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,74749,2019,14,geomean,1.4689813866960268,high_cv
FZRBKIRIBLNOAM-UHFFFAOYSA-N,C#CCOC(=O)C=C(C)C=CCC(C)CCCC(C)C,CC(C)CCCC(C)C\C=C\C(C)=C\C(=O)OCC#C,42588-37-4,,,fish_acute_lc50,168.78838632915372,mg/L,-3.2138951544765195,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2113631,2013,9,geomean,0.6913406505072097,high_cv
HUTDUHSNJYTCAR-UHFFFAOYSA-N,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,COc1ccc(cc1)C(O)(C2CC2)c3cncnc3,12771-68-5,,,fish_acute_lc50,100.0,mg/L,-3.4084454902238877,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2114318,2013,3,single,,
FTNJWQUOZFUQQJ-NDAWSKJSSA-N,C/C=C(\C)C(=O)O[C@H]1C[C@@H](OC(C)=O)[C@@]2(C(=O)OC)CO[C@H]3[C@@H](O)[C@@](C)([C@]45O[C@@]4(C)[C@H]4C[C@@H]5O[C@@H]5OC=C[C@@]54O)[C@H]4[C@]1(CO[C@]4(O)C(=O)OC)[C@@H]32,COC(=O)[C@@]1(O)OC[C@@]23[C@H](C[C@@H](OC(C)=O)[C@]4(CO[C@@H]([C@@H](O)[C@](C)([C@H]12)[C@]56O[C@@]5(C)[C@H]7C[C@@H]6O[C@@H]8OC=C[C@]78O)[C@H]34)C(=O)OC)OC(=O)C(/C)=C/C,11141-17-6,,,fish_acute_lc50,15.620499351813312,mg/L,-4.6637961534236645,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,160649,2008,39,geomean,1.2401565085425603,high_cv
YTYGAJLZOJPJGH-UHFFFAOYSA-N,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)c(Cl)c1F,FC(C(F)(F)F)C(F)(F)Oc1c(Cl)cc(NC(=O)NC(=O)c2c(F)cccc2F)c(F)c1Cl,121451-02-3,,,fish_acute_lc50,1.698558212131689,mg/L,-5.492527989223454,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2113462,2013,6,geomean,0.058232323156539256,
MZHCENGPTKEIGP-UHFFFAOYSA-N,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,CC(Oc1ccc(Cl)cc1Cl)C(O)=O,120-36-5,,,fish_acute_lc50,5.314603914348494,mg/L,-4.643717205899147,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2115370,2013,24,geomean,1.833054634226545,high_cv
CNKHSLKYRMDDNQ-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c2ccccc2,112226-61-6,,,fish_acute_lc50,8.49941174435031,mg/L,-4.589274423797255,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2103844,2013,16,geomean,0.016637806616154,
RZXMPPFPUUCRFN-UHFFFAOYSA-N,Cc1ccc(N)cc1,Cc1ccc(N)cc1,106-49-0,,,fish_acute_lc50,159.6214271330763,mg/L,-2.8265908067599455,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102661,2022,11,geomean,0.09722718241315029,
MCJGNVYPOGVAJF-UHFFFAOYSA-N,Oc1cccc2cccnc12,[Cu++].[O-]c1cccc2cccnc12.[O-]c3cccc4cccnc34,10380-28-6,,,fish_acute_lc50,0.04883589393375566,mg/L,-6.472786866467158,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2112079,2013,31,geomean,1.0811038623549527,high_cv
SPSSULHKWOKEEL-UHFFFAOYSA-N,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,118-96-7,,,fish_acute_lc50,2.256253302445425,mg/L,-5.002672122473713,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2094637,2013,204,geomean,0.29654341972826814,
GHXZTYHSJHQHIJ-UHFFFAOYSA-N,N=C(N=C(N)NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)Nc1ccc(Cl)cc1,CC(O)=O.CC(O)=O.NC(Nc1ccc(Cl)cc1)=NC(N)=NCCCCCCN=C(N)N=C(N)Nc2ccc(Cl)cc2,56-95-1,,,fish_acute_lc50,1.0595281968876524,mg/L,-5.677493075551592,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2112145,2013,6,geomean,0.7274242969551614,high_cv
YCZJVRCZIPDYHH-UHFFFAOYSA-N,CCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCCC,CCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCCC,119-06-2,,,fish_acute_lc50,0.16169161426706216,mg/L,-6.5159434560916285,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2498874,2023,16,geomean,0.2965701123572218,
HRBKVYFZANMGRE-UHFFFAOYSA-N,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,CO[P](=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,5598-13-0,,,fish_acute_lc50,0.1935379473115953,mg/L,-6.219596797680841,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2103249,2013,48,geomean,0.9275005722248564,high_cv
CDLBFJPSMMOYOX-UHFFFAOYSA-N,CCCCC(CC)Cn1c(O)c2c(c1O)C1C=CC2C1,CCCCC(CC)CN1C(=O)C2C3CC(C=C3)C2C1=O,113-48-4,,,fish_acute_lc50,0.8275954989378153,mg/L,-5.521812206814456,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2107419,2013,8,geomean,0.8448456347425913,high_cv
SVTBMSDMJJWYQN-UHFFFAOYSA-N,CC(O)CC(C)(C)O,CC(O)CC(C)(C)O,107-41-5,,,fish_acute_lc50,4728.638731386715,mg/L,-1.3975114813780782,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2680363,2022,29,geomean,0.510165987921496,high_cv
MQIUGAXCHLFZKX-UHFFFAOYSA-N,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,117-84-0,,,fish_acute_lc50,0.045,mg/L,-6.938160454989271,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2502373,2023,2,single,,
WRPIRSINYZBGPK-UHFFFAOYSA-N,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,124495-18-7,,,fish_acute_lc50,0.3141245533433319,mg/L,-5.9900318194675455,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2102016,2013,20,geomean,0.24407030237208288,
ICUTUKXCWQYESQ-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,Clc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,101-20-2,,,fish_acute_lc50,0.09555740092464464,mg/L,-6.516634953467486,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,707374,2010,70,geomean,1.4493944629241504,high_cv
UUIVKBHZENILKB-UHFFFAOYSA-N,N#CC(Br)(Br)C(N)=O,NC(=O)C(Br)(Br)C#N,10222-01-2,,,fish_acute_lc50,2.477541614131865,mg/L,-4.985924897498365,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2102914,2013,33,geomean,1.8411061614951685,high_cv
NYYRRBOMNHUCLB-UHFFFAOYSA-N,CN(C)CCCCl,[H+].[Cl-].CN(C)CCCCl,5407-04-5,,,fish_acute_lc50,133.0,mg/L,-2.9591699323004916,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,84436,2022,2,single,,
BXNANOICGRISHX-UHFFFAOYSA-N,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,CCO[P](=S)(OCC)Oc1ccc2C(=C(Cl)C(=O)Oc2c1)C,56-72-4,,,fish_acute_lc50,2.1293626560598673,mg/L,-5.230476283369493,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,601958,2012,88,geomean,1.1375256561692362,"extreme_variance,high_cv"
BGNGWHSBYQYVRX-UHFFFAOYSA-N,CN(C)c1ccc(C=O)cc1,CN(C)c1ccc(C=O)cc1,100-10-7,,,fish_acute_lc50,45.7,mg/L,-3.5135150228673178,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2178127,2014,2,single,,
WPYMKLBDIGXBTP-UHFFFAOYSA-N,O=C(O)c1ccccc1,[Na+].[O-]C(=O)c1ccccc1,532-32-1,,,fish_acute_lc50,220.00000000000009,mg/L,-2.7440680572061242,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2058862,2012,7,geomean,0.9298938492316241,high_cv
